place_name,polarity,subjectivity,NLTK_Compound,review_rating
MemorialCare Urgent Care - Westminster,-0.037863636363636356,0.4839741462241462,-0.21954,1.8
Mend Urgent Care,0.18924444699352533,0.5323368759504704,0.20173000000000002,3.2
Menifee Valley Medical Center: Emergency Room,-0.09106565656565656,0.4482819865319866,-0.16064,1.0
Menlo Medical Clinic in Menlo Park - 321 Middlefield,0.019388655462184885,0.3820336134453782,0.028959999999999986,1.2
Mental Health Urgent Care,0.17035429093853005,0.5899531718281719,0.70652,3.6
Mental Health Urgent Care Clinic,0.2728798185941043,0.5330597127739984,0.83178,5.0
Merced Faculty Associates,-0.31845238095238093,0.8298809523809524,-0.31248,2.0
"Mercy Medical Group - Natomas, Primary Care & OBGYN",0.012422728368123106,0.559363954466586,-0.26102,1.8
"Mercy Medical Group Primary Care - Roseville, CA",0.5149662337662338,0.6673136363636363,0.61744,4.2
Mercy San Juan Medical Center,0.21116181657848326,0.4222993827160494,0.47302,4.2
Mercy San Juan Medical Center Emergency Room,0.03361316881218197,0.5905472402145334,0.18548,3.4
Mercy West Urgent Care Turlock,0.175923459271848,0.5634550865800867,0.19846,2.6
Meridian Medical Group Manteca,-0.5,0.9,-0.4767,4.0
Meridian Urgent Care & Occupational Health,0.2470980500942302,0.5610698374683242,0.6354266666666667,4.2
Metropolitan Family Clinic,-0.0175173957986458,0.4757165612165612,-0.7563000000000001,1.2
Metropolitan Family Medical Clinic,0.08043120278414395,0.6016737260560789,0.2835,1.8
Metropolitan Family Medical Clinics,0.11488161264023333,0.5248279871469527,-0.16282000000000002,2.2
"Metropolitan Family Medical Clinics, Inc.",0.013313903445482394,0.36351385943491205,0.06628,1.6
Mexico Medical Center,0.2244212962962963,0.47398148148148145,0.8251999999999999,5.0
Mi Doctora Medical Clinic,0.376259613997114,0.5950617604617604,0.9706199999999999,4.8
"Mi Salud Clinic- Urgent Care Services, Women’s Clinic, Walk-in Clinic, Primary Care Physician, Family Practice in Fontana",0.29464387464387465,0.5755342694342694,0.7881,4.2
Mid-City Community Clinic,0.07064738292011022,0.5447989090034545,0.022199999999999998,3.4
Middletown Family Health Center,0.4043945089997722,0.6754264659966415,0.9080666666666666,3.6666666666666665
Midtown Medical Group,0.16758217592592595,0.5066944444444444,0.30208,3.4
"Miguel Pedroza, MD",0.29214285714285715,0.5099206349206349,0.9246,5.0
"Mike Oulashian, MD",0.6846969696969697,0.6129393939393939,0.8698599999999999,5.0
Mills-Peninsula Emergency Department,0.17765602453102453,0.5121933621933622,0.58122,3.4
MinuteClinic at CVS,0.13876825810954949,0.49905890999257824,0.24391020408163266,3.061224489795918
Mission Grove Medical Corporation,0.2900414862914863,0.5606366728509585,0.51562,4.2
Mission Health Center Urgent Care,0.12954545454545455,0.5981601731601732,0.11470000000000002,3.0
Mission Heritage Medical Group Urgent Care - Mission Viejo,0.08396470196470196,0.39183980833980836,0.8664999999999999,3.4
Mission Heritage Urgent Care - San Clemente,0.015257936507936509,0.3903637566137566,0.23524000000000003,1.8
Mission Hills Family Medical Clinic,0.036592261904761905,0.6626924603174603,-0.41506,2.4
Mission Medical Clinic,0.10365259740259743,0.3502380952380951,0.9851,5.0
Mission Neighborhood Health Center,0.004198142135642138,0.5133700396825397,-0.68642,1.0
Mission Primary Care,0.24882726423902893,0.6225282446311858,0.62202,4.2
"Mission Urgent Care + Family Practice; B. Baniadam, MD",0.28982449494949497,0.4590353535353535,0.95178,5.0
Mission Veterinary Clinic and Animal Emergency Hospital,0.36610576923076926,0.6240210622710622,0.9788600000000001,4.8
Mmc Emergency Physician Medical Grp,0.14687500000000003,0.7333333333333334,-0.15335,3.0
Modern Urgent Care,0.3203285783792927,0.5714647904806833,0.938025,4.95
Modern Urgent Care - Tully Rd,0.30407655122655125,0.5361106301106301,0.98896,5.0
Modesto Health Center,0.1328641774891775,0.5467521645021645,0.16182000000000002,3.4
Modesto Urgent Care,0.22302777777777777,0.5628055555555556,0.5774999999999999,4.4
"Mohawk Medical & Associates, Inc.",0.14075132275132277,0.4627354497354498,0.16652,3.4
Monarch Medical Clinic,0.26519444444444445,0.4801666666666667,0.72768,3.4
Monarch Recovery PHP/IOP,0.30002072002072,0.5746052836052835,0.9372400000000001,5.0
Montclair Clinica Medica Familiar,0.31344597763347765,0.5745200910200909,0.79086,4.8
Montclair Hospital Medical Center: Emergency Room,-0.14382665945165946,0.5056507936507937,-0.9380200000000001,1.0
Montecito Physical Therapy,0.15094074074074074,0.41668510959939536,0.8711399999999999,5.0
Montenegro Medical Clinic,0.025703703703703708,0.5159259259259259,-0.18706,1.8
"Monument Health Rapid City Urgent Care, Lacrosse Street",0.3514936507936508,0.6424896825396825,0.93564,5.0
Moorpark Comprehensive Medical Grp,0.2612055555555556,0.4808666666666667,0.77264,5.0
Moorpark Family Medical Clinic,-0.005233199340342176,0.5830489589775304,-0.1783,1.0
Moorpark Medical Clinic,0.3098333333333333,0.5426666666666666,0.24689999999999998,3.4
Morelia Medical Clinic,0.29109523809523813,0.5481190476190476,0.91702,5.0
Moreno Beach Urgent Care,0.08433573988735277,0.5309121863799283,-0.13776000000000002,1.8
Moreno Valley Family Health Center,0.314962962962963,0.5896560846560847,0.6793199999999999,4.8
Moreno Valley Urgent Care Medical Clinic,-0.21022619047619046,0.49557188644688643,-0.8629999999999999,1.0
Morongo Crisis Walk-In Center,0.17749847374847377,0.5270665445665446,0.29152000000000006,2.8
Moulton Family Medical Clinic,0.2311785714285714,0.4854523809523809,0.035940000000000014,2.4
Mountain Family Health Care Center,0.07453333333333334,0.5538666666666667,0.27653999999999995,2.6
MountainView Urgent Care at Northrise,0.1306017316017316,0.5196369889369888,0.31738,3.8
MountainView Urgent Care at Valley,0.03667490556828793,0.4535310351413292,0.49800000000000005,3.2
Mountains Community Hospital: Emergency Room,0.18990384615384615,0.4304059829059829,0.67594,3.4
Mountainview Urgent Care,0.10863148148148147,0.5587703703703704,0.148,2.6
Murrieta Express Care,0.2692685185185185,0.5357222222222222,0.61288,3.8
My Choice Medical Center,0.25599801301639535,0.49430269934314053,0.81361,4.5
My Time Recovery,0.24449392910691742,0.5449503126503126,0.9739599999999999,5.0
N Hollywood - ViaSalud Medical Center,0.4054814814814815,0.5431353174603174,0.73902,5.0
NBVC Port Hueneme Branch Medical,0.29595238095238097,0.4111190476190476,0.65218,3.2
NMCI Medical Clinic,0.16709603174603177,0.5795792328042328,0.30872,3.3
Nan and Howard Schow Emergency & Trauma Center,0.8,0.75,0.6249,5.0
Narayan Medical Clinic,0.35698801707551714,0.49245375180375184,0.95817,4.6
National City Family Health Center,0.05369201940035273,0.492560405643739,-0.006200000000000006,2.6
Natomas Urgent Care,0.03005396825396826,0.3731656084656085,-0.03071999999999999,2.6
Naval Branch Medical Clinic,0.22558614417989417,0.5839100529100529,0.679,3.4
Naval Health Clinic Lemoore,0.05054617604617606,0.5233520923520925,0.36712,1.8
Naval Medical Center San Diego Emergency Room,0.10714214344214348,0.5706902694902695,0.21278000000000005,2.8
"Nazaneen Cauthron, P.A.",0.3445535714285714,0.49410714285714286,0.18075000000000002,3.0
Nedley Clinic,0.10800000000000001,0.4984285714285715,0.08286,3.4
Neighborhood Healthcare Arlanza Family Health Center,0.17300551948051948,0.46318784271284275,0.2799,3.2
Neighborhood Healthcare Eastside Health Center,0.6240729166666668,0.7017407407407408,0.91928,4.4
"Neighborhood Healthcare Institute of Health, Escondido",-0.03864324320903269,0.42065443328601226,-0.25949999999999995,2.2
Neighborhood Healthcare Poway,0.16264000705177176,0.44953854968560847,0.6115,3.4
Neighborhood Healthcare Valley Center,0.25691873278236915,0.6907776502397714,0.28203999999999996,2.6
Nellie Gail Urgent Care - Laguna Hills,0.23577960628695926,0.5058278607739393,0.65226,3.4
Nellie Gail Urgent Care - Orange,0.16084043972753653,0.5354429458434835,0.56866,4.4
New Alamo Residence Home,0.3689247729394788,0.5885644257703081,0.99196,5.0
New Life Recovery,0.24617791487224264,0.518505570992966,0.9696199999999999,5.0
New Record Medical Clinic,0.39266666666666666,0.7966666666666666,0.8266,5.0
Newhope Medical Clinic,0.08366666666666667,0.5773333333333334,0.6527,4.0
Newman Medical Clinic,0.09419027941755218,0.6144564147973239,-0.08596000000000001,1.2
Newport Center Urgent Care,0.28754590017825316,0.5278761140819965,0.8702799999999999,4.4
Newport Urgent Care,0.2737281746031746,0.5820912698412698,0.64086,5.0
Next Health in Montecito,0.38315079365079363,0.5839021164021163,0.95784,5.0
NextCare Urgent Care Flagstaff - N. Humphreys Street,0.2785671754171754,0.5884702889702889,0.6081,4.4
NextCare Urgent Care Flagstaff - S. Malpais Lane,0.20839002267573697,0.544577664399093,0.64666,4.2
Niles Children's Clinic,-0.012452380952380947,0.6263492063492063,-0.41066,1.0
Niles Family Medicine,0.39695061728395065,0.6294805996472663,0.5643800000000001,4.2
Niles Primary Care Clinic,0.24735476190476194,0.44504126984126985,0.7293200000000001,3.6
Noble Group,-0.16345238095238093,0.4888690476190476,-0.28903999999999996,1.8
Norcal Urgent care dba Main Street Urgent Care,0.10358869949494953,0.6488535353535353,0.30354000000000003,3.4
Norco Medical Group,0.10726573185268837,0.47275535575535577,0.3216,2.6
Norco Urgent Care,0.3178560415279165,0.5781743811743812,0.96096,5.0
North Coast Health Center,0.328,0.37666666666666665,0.46796000000000004,5.0
North East Medical Services (NEMS) - 1450 Noriega Clinic,-0.11754506287363431,0.49598862090290663,-0.22665999999999994,1.8
North East Medical Services (NEMS) - 1870 Lundy Clinic,0.2312722693972694,0.5015758547008546,0.5306,3.4
North East Medical Services (NEMS) - 200 Linden Clinic,0.1605902777777778,0.5085944919278252,0.9616,5.0
North East Walk In Clinic,0.1703333333333333,0.3925,0.69634,4.2
North Hills Urgent Care,0.13470130471380473,0.575195634920635,0.29775999999999997,3.6
North Park Family Health Center,0.15141666666666664,0.5559126984126983,-0.07648,2.6
North Peninsula Veterinary Emergency Clinic,0.14119138321995467,0.505857105064248,0.23574,4.2
North Santa Rosa VA Clinic,-0.01613863636363635,0.3867021484688152,-0.18047999999999997,2.6
NorthBay Care 'til 8 - Vacaville,0.09895833333333334,0.49583333333333335,0.016000000000000014,2.5
NorthBay Health Medical Center Emergency Room,-0.02333174603174602,0.6025984126984126,0.33302,3.8
NorthBay Health Urgent Care - American Canyon,0.36804761904761907,0.5282539682539682,0.79412,4.2
NorthBay Health Urgent Care - Dixon,0.2833333333333333,0.3583333333333334,0.7177,5.0
NorthBay Health Urgent Care - Fairfield,-0.13136118953510262,0.6533840266014179,0.16928,1.8
NorthBay Health Urgent Care - Vacaville,-0.02837815126050421,0.5680042016806722,-0.27649999999999997,1.2
NorthBay Health Urgent Care - Winters,0.6666666666666666,0.4,0.7172499999999999,5.0
NorthBay Health VacaValley Hospital - Emergency Room,0.17599386724386726,0.6374593554593555,0.54966,4.0
Northeast Community Clinic,-0.130625,0.5516964285714285,-0.3184,1.25
Northeast Valley Health Corporation (Canoga Park Health Center),-0.04341666666666667,0.4406666666666667,-0.28392,2.6
Northridge Pain and Medical Center,0.25275324479673666,0.4593254514571786,0.16156,3.2
Northridge Urgent Care,-0.06950892857142857,0.3352232142857143,-0.038000000000000006,2.0
Northwest Medical Group,0.06844877344877345,0.5055824572253144,0.14776,2.8
Northwest Medical Group: Urgent Care,0.1975168498168498,0.4951090354090354,0.44306,3.2
Novato Community Hospital Emergency Department,0.20444805194805196,0.4066910173160173,0.021499999999999984,1.8
Novato Community Hospital: Sutter Health Affiliate: Emergency Room,0.18063425925925927,0.384,0.5050000000000001,4.2
O'Connor Hospital Emergency Room,0.11725198412698412,0.489256105006105,0.40524000000000004,2.6
OC Urgent Care,0.2659271164021164,0.5413587061087062,0.56706,3.8
OC Urgent Care Anaheim,0.19575704762555868,0.5176689605899126,0.20255,2.9
OC Urgent Care Foothill Ranch,0.25675119047619044,0.5385940476190476,0.32,4.4
OC Urgent Care Huntington Beach North,0.12512114845938377,0.5761120448179272,-0.05618000000000001,2.6
OC Urgent Care Lake Forest,-0.04053571428571428,0.49263492063492065,-0.22392000000000004,2.4
OC Urgent Care Orange,0.19455483405483404,0.5925137085137085,0.5296,3.4
OC Urgent Care- S. Huntington Beach,-0.07506878306878308,0.5631055088702148,-0.21074,1.8
Oak Valley Hospital,0.16770435446906035,0.621570997085703,0.16942,2.6
Oak Valley Hospital District: Emergency Room,-0.025317460317460315,0.7012248677248677,0.29891999999999996,3.4
OakVet Animal Specialty Hospital,0.19241557067271356,0.5441385458456887,0.6689999999999999,5.0
Oakdale Community Health Center,0.23784121368827255,0.5104940360293301,0.49206000000000005,3.6
Oaks Veterinary Urgent Care,0.17418942515817518,0.5397085067710068,0.91472,4.2
Oakview Medical Group,0.3113183760683761,0.5471923076923078,0.91374,4.2
Occidental Area Health Center,0.1558922558922559,0.40703703703703703,0.35253999999999996,1.8
Ocean Urgent Care,0.3985804988662131,0.5851360544217687,0.9009600000000001,4.2
Ojai Recovery Ventura County Drug & Alcohol Luxury Rehab California,0.3254003055767762,0.570390756302521,0.96182,5.0
Ojai Valley Community Hospital: Emergency Room,0.011696778711484602,0.5281943277310924,-0.2704,1.8
Omni Family Health | Brimhall #2 Health Center,0.17083333333333334,0.5936805555555555,0.26744,3.4
Omni Family Health | Exeter Health Center,-0.21598484848484847,0.5342568542568543,-0.9311,1.0
Omni Family Health | Hanford Health Center,0.18144444444444446,0.518888888888889,0.78598,4.2
Omni Family Health | North Chester Health Center,0.37338528138528143,0.5920800865800866,0.849,4.2
Omni Family Health | Shafter Walk-in Clinic,0.4407500000000001,0.5331111111111111,0.5877399999999999,4.6
Omni Family Health | Stine Road Health Center,0.1784646464646465,0.5938838383838384,0.35694,3.4
Omni Family Health | Visalia Health Center,0.2898539726266999,0.6404503039048494,0.58448,4.6
Omnia Recovery | Addiction & Mental Health Treatment Center,0.27909695556968284,0.5142750865296319,0.98472,4.6
One Medical Primary Care Clinic - Bella Terra,0.27126487401487404,0.4666215173715174,0.9225999999999999,5.0
One Medical Primary Care Clinic - Berkeley,0.30532424242424244,0.5936848484848485,0.5466,4.2
One Medical Primary Care Clinic - Berkeley University Ave,0.08041666666666668,0.4867976190476191,0.46370000000000006,2.6
One Medical Primary Care Clinic - Carlsbad,0.25169029581529584,0.44388564213564213,0.9437599999999999,4.2
One Medical Primary Care Clinic - Castro,0.15848241341991343,0.5047600408850409,0.51562,3.4
One Medical Primary Care Clinic - Century City,0.2745151515151515,0.48659440559440564,0.80202,5.0
One Medical Primary Care Clinic - Concord - The Veranda,0.31583828076685216,0.5944578179756751,0.85978,4.2
One Medical Primary Care Clinic - Cow Hollow,0.18613386613386612,0.37974336774336775,0.62792,3.6
One Medical Primary Care Clinic - Culver City,0.3419728835978836,0.6346825396825396,0.62598,4.4
One Medical Primary Care Clinic - Downtown LA,0.2647259570494865,0.5360723622782446,0.65994,4.4
One Medical Primary Care Clinic - Downtown San Diego,0.28841861471861474,0.5195242285492285,0.8621000000000001,5.0
One Medical Primary Care Clinic - Dublin,0.13031746031746033,0.46299999999999997,0.45414000000000004,4.2
One Medical Primary Care Clinic - Duboce Triangle,0.19617063492063494,0.4036349206349207,0.18398,2.6
One Medical Primary Care Clinic - El Segundo - The Works,0.3045078130933394,0.5586689071162756,0.9181000000000001,5.0
One Medical Primary Care Clinic - Emeryville,0.2047300170068027,0.5420951865594723,0.27266,3.0
One Medical Primary Care Clinic - Financial District - Clay,0.2906487804878049,0.5536213704994193,0.89944,4.2
One Medical Primary Care Clinic - Financial District - Sutter,0.23455873321123324,0.42985379731379736,0.7712600000000001,2.6
One Medical Primary Care Clinic - Four Embarcadero Center,0.35271969696969696,0.4719166065416065,0.91776,4.6
One Medical Primary Care Clinic - Hayes Valley,0.3031172839506173,0.47935288065843623,0.87206,4.0
One Medical Primary Care Clinic - Inner Sunset,0.3440926097711812,0.4958349824778397,0.9635400000000001,5.0
One Medical Primary Care Clinic - Irvine Spectrum,0.34385454545454547,0.6389787878787879,0.87354,5.0
One Medical Primary Care Clinic - La Jolla - UTC,0.13004120879120878,0.44572527472527473,0.18666,2.6
One Medical Primary Care Clinic - Laurel Heights,0.29525,0.4727507936507937,0.67644,4.8
One Medical Primary Care Clinic - Long Beach - 2nd & PCH,0.3395678580678581,0.5583368298368299,0.9677,5.0
One Medical Primary Care Clinic - Menlo Park - Sharon Heights,0.0664141414141414,0.466497113997114,0.25376,4.2
One Medical Primary Care Clinic - Mission - Valencia,0.2109529220779221,0.4409859307359308,0.49998000000000004,4.4
One Medical Primary Care Clinic - Mission Bay,0.30452525252525253,0.43659595959595954,0.9065,5.0
One Medical Primary Care Clinic - Noe Valley - 24th St,0.2501904761904762,0.5391904761904762,0.33062,4.2
One Medical Primary Care Clinic - Oakland - Grand Lake,0.20031237405382143,0.48068024614274607,0.8157399999999999,3.8
One Medical Primary Care Clinic - Oakland - Uptown Station,0.11648915626856804,0.37049584076054665,0.5496000000000001,3.4
One Medical Primary Care Clinic - Pacific Heights,0.23909153801270283,0.4015065809611264,0.6512399999999999,4.2
One Medical Primary Care Clinic - Palo Alto - Evergreen Park,0.14339141414141415,0.4324737885571219,0.72662,4.2
One Medical Primary Care Clinic - Palo Alto - Forest Ave,0.1583440170940171,0.5076809116809117,0.43658,3.4
One Medical Primary Care Clinic - Redwood City,0.2556179653679654,0.44457792207792207,0.9029999999999999,4.2
One Medical Primary Care Clinic - San Jose - North First,0.1879009952465835,0.5011881141734083,0.4109999999999999,3.6
One Medical Primary Care Clinic - San Jose - The Alameda,0.265041825156082,0.5111596449837097,0.94572,5.0
One Medical Primary Care Clinic - San Mateo - Bay Meadows,0.16140568073901407,0.47146417163083837,0.13828000000000001,3.4
One Medical Primary Care Clinic - San Rafael,0.27071269841269846,0.48846503527336865,0.64794,4.2
One Medical Primary Care Clinic - San Ramon - Crow Canyon,0.1694390331890332,0.5100811688311688,0.54948,4.2
One Medical Primary Care Clinic - Santa Monica,0.2905277777777778,0.4383333333333333,0.7609600000000001,5.0
One Medical Primary Care Clinic - Spear Street,0.2898737631416203,0.6065677952999382,0.77142,5.0
One Medical Primary Care Clinic - Strawberry Village,0.1868240740740741,0.4919616402116402,0.8999,4.2
One Medical Primary Care Clinic - Sunnyvale Cherry Orchard,0.24962777777777778,0.4962895299145299,0.6472,3.4
One Medical Primary Care Clinic - Transbay Center,0.11673934990662933,0.42123251120248667,-0.17054,1.8
One Medical Primary Care Clinic - Walnut Creek - The Orchards,0.08730090926965928,0.5434311811811812,0.8057000000000001,3.0
One Medical Primary Care Clinic - West Hollywood,0.12909444444444446,0.48213240740740737,0.42184,3.4
One Medical Primary Care Clinic - West Portal,0.22620461073318215,0.5620090702947845,0.45354,4.2
One Medical Primary Care Clinic - Woodland Hills,0.203125,0.4526071428571428,0.8736,5.0
"One Medical: Wayne Wolfe, MD",0.05963804713804715,0.4433201058201059,0.09709999999999998,3.6666666666666665
One Mission Medical Clinic,0.37706201585661814,0.5486968286763741,0.9723200000000001,5.0
Ontario Primary Care Doctor - Telemedicine Available,-0.061111111111111116,0.30648148148148147,-0.8602,1.0
Optum - Fontana,0.029135637646667056,0.4661072195778078,0.1325,2.8
Optum - Glendora Grand Urgent Care,0.1404345096805051,0.4349598557500922,0.6091599999999999,2.6
Optum - Highland Boulder Primary Care / Specialty Care,0.2254268563680329,0.4770788361964833,0.57352,4.0
Optum - San Bernardino,0.20067646103896103,0.5703268398268398,0.6432,4.2
Ora Medical Clinic,0.26549992811134115,0.5143035592627984,0.94094,5.0
Orange County Global Medical Center Emergency Room,-0.02999578164599175,0.4971691509937308,-0.08323999999999998,2.4
Orange Medical Clinic,0.34187500000000004,0.57375,0.9273,5.0
Orange Urgent Care,0.23635824175824177,0.5598768823768824,0.93632,5.0
Orangeburg Medical Group,0.17728979276895945,0.542997795414462,0.08988,2.0
Orangecrest Medical Group,0.09957608225108225,0.45273841991341995,-0.23445999999999997,2.0
Orosi Family Medical Care,0.3,0.43333333333333335,-0.027349999999999985,2.5
"Orthopaedic Associates Medical Clinic, Inc.",0.3356407340179662,0.5801757805686377,0.9334199999999999,5.0
Orthopedic Express Urgent Care,0.1361475045540545,0.5570062964898879,0.70704,3.4
Orthopedic Urgent Care at Sierra Pacific Orthopedics,0.1849775974025974,0.5832726791726792,0.43235999999999997,2.6
Osita Health Clinic,0.3769573443917194,0.5979755092130092,0.98992,5.0
Otay Community Health Center,0.21244897959183673,0.40703741496598644,0.08038000000000001,2.8
Our Lady Of Guadalupe Medical Clinic,-0.05854166666666666,0.494375,-0.26865,2.25
Oxford Medical Clinic,0.15155145202020204,0.5160227272727272,0.08532499999999998,3.0
Oxnard CAREPLUS Urgent Care,0.21154761904761904,0.5146140327926042,0.4314,3.6
Oxnard Family Medical Center,0.5016666666666667,0.5041666666666667,0.8211999999999999,5.0
Oxnard dental Referral group,-0.11302949134199133,0.5240208333333334,-0.57782,2.6
PATH - Santa Barbara,0.2649540043290043,0.5003564213564214,0.89646,4.0
PC Medical Clinic,0.015724916811342582,0.7155671296296297,-0.305475,2.0
PDQ Urgent Care & More,0.033996753246753254,0.545840367965368,-0.001980000000000015,1.8
PIH Health Urgent Care - La Habra,0.23413227513227514,0.5183256003256004,0.8577400000000001,4.2
PIH Health Urgent Care - Montebello,0.21413588263588265,0.4549583934583935,0.77528,3.6
PIH Health Urgent Care Center Santa Fe Springs,0.16513095238095238,0.4676904761904762,0.7462799999999999,4.0
PIH Health Urgent Care Center Westlake (Los Angeles),0.03749381313131315,0.47788629148629147,0.4149,3.4
PIH Health Urgent Care Center Whittier,0.31536044973544974,0.4966666666666667,0.58352,4.0
PM Pediatric Urgent Care,0.3556433481641815,0.5856689915023249,0.8443799999999999,4.733333333333333
PROVIDENT PRIMARY CARE INC,0.33629771675084175,0.4426952861952862,0.4625,3.4
Pacific Beach Medical Center,0.26748429232804233,0.5602380952380952,0.8875,4.0
Pacific Emergency Providers,0.0811111111111111,0.5166203703703703,-0.48597999999999997,1.0
Pacific Family Medicine Clinic,0.032969452590420334,0.34308013981590835,-0.10712000000000002,1.8
Pacific Health Clinic,0.3546825396825397,0.5584920634920636,0.76574,5.0
Pacific Medical Center,0.241875,0.365,0.76385,5.0
Pacific Medical Clinic,0.2347331168831169,0.39294733044733043,0.47153999999999996,4.2
Pacific Urgent Care,-0.13333053221288518,0.47176423902894493,-0.6944000000000001,1.8
Pacific Veterinary Emergency and Specialty Hospital,0.138437552213868,0.5671992566887304,0.26536,2.6
Pacoima Medical Urgent Care,0.1714556216931217,0.5534719576719577,0.30452,3.4
Palm Urgent Care,0.36541834494008407,0.5355060543321413,0.9024800000000001,5.0
Palm urgent care,0.34676388888888887,0.5523333333333333,0.6701,5.0
Palomar Medical Center Escondido,0.24365589720736777,0.5692921376009611,0.80372,4.4
Paradise Hills Family Clinic,0.41558508158508156,0.6107878787878788,0.85362,4.2
Park Lane Family Practice & Urgent Care,0.08454545454545453,0.446439393939394,-0.10894999999999999,3.0
Parkview Community Hospital Medical Center Emergency Room,0.18241400547922287,0.5696112209046992,0.10233999999999999,3.0
Parra Medical Clinic,-0.15726133786848073,0.5550136054421768,-0.71444,1.0
Passages Malibu,0.24522206609101768,0.48517382736737585,0.94446,5.0
Patients First Medical Center,0.08406447718947718,0.45931243756243756,0.1744,2.6
Patterson Urgent Care,0.06757142857142857,0.5758253968253968,0.5486,3.4
Paul Mitchell the School Modesto,0.2973629882087515,0.6076287061962832,0.9867000000000001,4.2
Peach Tree Health North Sacramento,0.17959607059607058,0.5709566544566544,0.89222,4.2
Peachwood Medical Group,0.16297799422799422,0.4558321308321308,0.43082000000000004,3.6
Pearson Medical Clinics Inc.,0.30944444444444447,0.52,0.69902,5.0
Pedi Center Urgent Care,0.13057222777222777,0.41072952602952595,0.54028,2.4
Pediatric Headache Clinic: California Pacific Medical Center: California Campus,1.0,1.0,0.5719,4.0
Pediatric Intensive Care Unit(PICU): UCSF Benioff Children's Hospital Oakland,0.35,0.30000000000000004,-0.07274999999999998,3.0
Pediatric Urgent Care Clinic,-0.07692487904252608,0.4345072998896528,-0.13732,1.8
Pediatric Urgent Care-Sac Inc,0.1831286676286676,0.5779036889036889,0.32672,3.4
Pediatrics For All and peds urgent care,0.19884632034632035,0.40100432900432903,0.21654,3.4
Pediatrics: Santa Cruz Main Clinic: Palo Alto Medical Foundation,0.2422266865079365,0.573625,0.67998,2.6
Peninsula Urgent Care,0.38906944444444447,0.6025158730158731,0.9539,5.0
Peridot Health Medical Clinic,0.3844444444444444,0.6072222222222222,0.8161,5.0
Periman Clinic Primary And Urgent Care,-0.3112037037037037,0.48935185185185187,-0.9686,1.0
Perlman Clinic 4S Ranch,0.35382049663299664,0.6397537878787879,0.9387000000000001,5.0
Perlman Clinic Bressi Ranch,0.31934785353535355,0.5595377585377586,0.91806,5.0
Perlman Clinic Carmel Mountain Ranch,0.33092855020796197,0.521882764294529,0.83292,4.2
Perlman Clinic Chula Vista,0.28227934102934105,0.513999518999519,0.7930200000000001,4.2
Perlman Clinic Chula Vista Sunbow,0.4050416666666667,0.5708333333333333,0.9214,5.0
Perlman Clinic Clairemont,0.3525743145743146,0.546731441398108,0.91164,5.0
Perlman Clinic Del Mar,0.31616971916971914,0.562021164021164,0.9190200000000001,4.8
Perlman Clinic Kensington,0.4286450216450216,0.5592889610389611,0.95556,4.4
Perlman Clinic La Jolla,0.267456586270872,0.5381137820380678,0.6546000000000001,3.4
Perlman Clinic La Mesa,0.25883378843378846,0.5158922272172272,0.9000199999999999,3.4
Perlman Clinic Mission Valley,0.18626664198374723,0.5719699437988911,0.68706,3.2
Perlman Clinic North Park,0.27735606060606066,0.5161843341843342,0.97326,5.0
Perlman Clinic San Diego,0.2356611238434768,0.43108868517103816,0.94282,5.0
Perlman Clinic Solana Beach,0.44598157596371885,0.6026391723356009,0.9460200000000001,5.0
Perlman Clinic Vista,0.3648576479076479,0.5695008491508491,0.9635,4.8
Perris Clinic | Perris Urgent Care,0.37513492063492065,0.5802910052910053,0.8854200000000001,4.2
Pet Emergency & Specialty Center - La Mesa,0.1250587474120083,0.4919750364973191,0.90496,5.0
Pet Emergency & Specialty Center of Marin,0.34587924232630113,0.6021809126447784,0.95082,5.0
Pet Emergency & Specialty Center-South County,0.23397710622710624,0.5578449328449329,0.9411799999999999,5.0
Pet Urgent Care,0.4019807692307692,0.6170243945868946,0.96054,5.0
Petaluma Emergency Physicians,-0.2,0.2,-0.7096,1.0
Petaluma Health Center,0.074563468013468,0.4222378787878788,0.25288,2.2
Petaluma Valley Hospital Emergency Department,0.17743948412698413,0.5367916666666667,-0.17584,2.6
Physical Therapy Walsh Medical Arts Center Urgent Care,0.2671875,0.54375,0.58215,4.5
Pickkey Urgent Care,0.13548857906074188,0.5002924925951241,0.81766,3.4
Pittsburg Health Center,0.10661507936507934,0.4327310213940649,0.08228000000000002,2.0
Pixley Medical Clinic,0.1155431869717584,0.5242364976293548,-0.31398000000000004,1.8
Place Medi,0.45960317460317457,0.5314285714285715,0.5158999999999999,5.0
Placer County Health & Human,0.3073863636363636,0.29874999999999996,0.6429400000000001,4.4
Planned Parenthood - Santa Barbara Health Center,0.12180296092796095,0.5789699328449328,0.5483,3.4
Playa Medical Clinic/urgent Car,0.07261904761904762,0.4047619047619048,0.23543333333333336,1.0
Plazita Medical Clinic by public transportation,0.10918851210517877,0.5100136283469616,0.49612,3.4
PlushCare HQ,0.021730158730158728,0.31463492063492066,-0.30257999999999996,1.0
PocketDoc Video Visits,0.39468749999999997,0.6764583333333334,0.816525,5.0
Point Reyes Health Center,-0.15102857142857143,0.4392666666666667,0.035719999999999995,3.4
Polyclinic Medical Center,-0.08981673881673882,0.5395858585858586,-0.052979999999999985,1.2
Pomona Public Health Center,0.028444444444444442,0.3881904761904762,-0.06703333333333332,2.3333333333333335
